"Date","Size.Fraction","SumFA_ug.L","SumFA_mg.g","SumFA_mg.g_WetWt","C14.0_PERCENT","C14.1_PERCENT","C15.0_PERCENT","C16.0_PERCENT","C16.1n.7_PERCENT","C16.1n.9_PERCENT","C17.0_PERCENT","C18.0_PERCENT","C16.3n.4_PERCENT","C18.1n.7_PERCENT","C18.1n.9c_PERCENT","C18.1n.9t_PERCENT","C18.2n.6c_PERCENT","C18.3n.3_PERCENT","C18.3n.6_PERCENT","C18.4n.3_PERCENT","C20.0_PERCENT","C20.1n.9_PERCENT","C20.3n.3_PERCENT","C20.4n.6_PERCENT","C20.5n.3_PERCENT","C22.0_PERCENT","C22.1n.9_PERCENT","C22.2n.6_PERCENT","C22.4n.6_PERCENT","C22.5n.3_PERCENT","C22.5n.6._PERCENT","C22.6n.3_PERCENT","C23.0_PERCENT","C24.0_PERCENT","C24.1n.9_PERCENT","C16.2n.4_PERCENT","C20.4n.3_PERCENT","C22.1n.11_PERCENT","Ratio16.1","Diatom.Flag","DHA.EPA","Bacteria_15_17","Carn18.1N9_n7","percent.SFA","percent.MUFA","percent.PUFA","PUFA.SFA","percent.n3_PUFA","percent.n6_PUFA","n3.n6","Prop.EFA","Prop.HUFA","C16PUFA","EPA.DHA","delta15n","delta13c","chl_20um","chl_3um","chl_GF.F","SumChl","chla_prop_GF.F","chla_prop_20um","chla_prop_3um","Biomass.mg.m3"
"2015-06-16","1000",NA,94.5942061823216,15.3488511562186,0.0661031197796403,0.00097431803929737,0.00358506511981644,0.145508458327764,0.084092441218373,0.00159158345671629,0.00316989476521304,0.0188775450438979,0.0106465969274375,0.0237131473846174,0.136594302244182,0.00121150501045283,0.0255996301400602,0.00971741364083965,0.00112740927953883,0.0185272244254262,0.00153970632902087,0.0340670419981154,0.00224509955204744,0.0106940871187823,0.174659793044535,0.000435432256024878,0.0043165751958183,0.000728167551038471,0.000755290929861458,0.00851632243730333,NA,0.136293244742403,0.000457859409227007,NA,0.0147151749875117,0.00933322874772102,0.00428744867134412,0.0289206784328953,0.577921326256864,1.68250124346901,0.780335544698892,0.00675495988502948,5.76027720102605,0.242676050396263,0.298473001067915,0.408843508536994,1.684729530868,0.349959097842555,0.0150886841182094,23.1934802995985,0.364319614409726,0.334947567063921,0.0199798256751585,1.28149999931872,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3913275501786
"2015-06-16","125",NA,36.3702052680893,5.07203542854306,0.12611938374239,0.00230601645340915,0.00850618049507324,0.173625343386923,0.142413404801853,0.0186938001085593,0.00392524545216163,0.0205029656558857,0.0313394869918402,0.0188289184257954,0.0655295947041726,0,0.0596044265179754,0.00818613756025231,0.00346617892833483,0.0330380278992658,0.00125136831674166,0.00868951187665559,0.00246890665935119,0.00759537631563275,0.12381335531226,0,0.00262555638111214,0,0,0.00473534884824065,NA,0.070960612449783,0,NA,0.00977938154976394,0.0229307215740043,0.00289782361372399,0.00545693128276561,0.820233970593139,2.77124355425704,0.573125671869717,0.0124314259472349,3.48026334929561,0.344191610086782,0.250172384192762,0.36813857905694,1.06957452845559,0.243202388729153,0.0131756019541445,18.4585409892906,0.256377990683297,0.211687646295444,0.0542702085658445,1.74481801999496,8.56,-20.8713093622564,NA,NA,NA,NA,NA,NA,NA,3.51262092472267
"2015-06-16","250",NA,24.7305696143244,3.96411047277881,0.102447163950222,0.0015479056724835,0.0076385227051256,0.178180835012453,0.112143649120511,0.0120099093275205,0.00451938607779239,0.0240081304271804,0.0212073176732256,0.0233132771923327,0.0782617133712957,0.000907384342203518,0.0428128890307484,0.00951465978782763,0.00288038545930634,0.0293623614163733,0.00208436888565228,0.00987463926838546,0.00336282354592694,0.00729657236710699,0.142670983093183,0.00142649167427371,0.00231502570722479,0,0,0.00621008953904251,NA,0.114056454749824,0,NA,0.0113986507169123,0.0167415736330684,0.00474267755528553,0.00415558437753569,0.629381095406099,1.87893118663793,0.799436944198598,0.012157908782918,3.35695890052877,0.328869434156536,0.238854861049145,0.396116110295633,1.20447834050485,0.305177372132177,0.0121000823059741,25.2210988665344,0.317277454438151,0.275520047774644,0.037948891306294,1.25088039432861,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84075918038641
"2015-06-16","500",NA,84.2848634560378,15.5243372731141,0.0403135072006574,0.00125819308267757,0.00323445571308164,0.139927307869671,0.102879313128804,0.00187392537210605,0.00322023119690873,0.0212736465563729,0.00856822861284253,0.0245452605787231,0.151161689757242,0.00163874763969064,0.0273880267355991,0.0123983895182593,0.00173106109389205,0.0275496450607586,0.00126259456395391,0.015596827964322,0.0023707341183648,0.00685617493971682,0.170742114515226,0.00128199676988413,0.00300145725221722,0.000763904942086727,0,0.00654966059306913,NA,0.162876552943237,0.000869822853006737,NA,0.0194196827684569,0.00741137623608912,0.00527389059295473,0.0105113412043144,0.735233991813995,1.41575671193712,0.953933090296316,0.00645468690999037,6.15848787884841,0.214022730709679,0.317862424532443,0.435205869309141,2.03345629628236,0.382487096748915,0.0115114168501276,33.2267610259178,0.393234608656956,0.351555512984046,0.0159796048489317,1.04829155228212,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.08470314409581
"2015-06-16","64",NA,26.9350222719637,3.42965267673935,0.147997696939634,0,0.0111676503689436,0.179562264574549,0.158875722723317,0.0258497737898849,0.00518732676049785,0.0199590892007213,0.0383102270456329,0.018325726397952,0.0569066200692986,0,0.0659971121529149,0.00792686581969713,0,0.033555900019688,0,0.00767924928578741,0,0.00886942067503492,0.108285934898539,0,0,0,0,0,NA,0.0535135333819563,0,NA,0.0105473880033358,0.0301665410209803,0,0,0.884794603697797,3.53317369665561,0.494187296181143,0.0163549771294415,3.10528591519615,0.368365170043124,0.252334706479691,0.346625535014443,0.940983467502816,0.20328223411988,0.00886942067503492,22.91944892095,0.212151654794915,0.17066888895553,0.0684767680666132,2.02352429479177,7.44,-20.7471327120949,NA,NA,NA,NA,NA,NA,NA,2.74402863461094
"2015-06-22","1000",NA,89.5372000294011,15.6731784036568,0.0812091141380517,0.00107019641676252,0.0035954231879731,0.139080800301877,0.0741856589343066,0.00143500773209783,0.00258475012714531,0.0170124227914556,0.0137341919550004,0.0162515018923817,0.156526677189904,0.000704912177744821,0.0277472781349372,0.00740575747511675,0.00142186067533236,0.0144301924208291,0.00154141548191687,0.0460073438348216,0.00210341795555099,0.0113386460916435,0.16004125210801,0.000912829490269119,0.00463829913601281,0.00115281441262147,0,0.00753330361775609,NA,0.114584969106432,0.000901688717338651,NA,0.00937251272498795,0.00995403376886968,0.00343282622521927,0.0461957294520832,0.533399712780524,1.87108194835607,0.715971461089919,0.00618017331511841,9.63152071891151,0.251533402501136,0.308052190129177,0.3714477177221,1.47673316557001,0.306098892683695,0.0156926316202383,19.5058993348782,0.320638709891312,0.297380899320034,0.0236882257238701,1.3967037156449,10.38,-19.3387133874726,NA,NA,NA,NA,NA,NA,NA,3.48857737539828
"2015-06-22","250",NA,87.2548788696162,11.5375809506721,0.077627174962132,0.00041923187598996,0.00555189450909353,0.201608343263493,0.0949103231412533,0.00266702609963685,0.00468198994779207,0.0361711772685128,0.00613994585097172,0.0313555198643125,0.0395406870050837,0.00116315497861209,0.018225678036333,0.00863832374636242,0.00180625854733745,0.0175663021731055,0.00122141502181973,0.00341179868480157,0.00212367841599187,0.00652268687187129,0.226409004466806,0.00163208847004115,0.00112470440966945,0,0,0.00813628010089404,NA,0.159246909975445,0.00085671291671853,NA,0.0142738660818527,0.00963969649043877,0.00407048857413216,0,0.470765850286314,1.80018658744499,0.703359437273584,0.0102338844568856,1.26104389836914,0.331467812741609,0.185036131062963,0.464454764675557,1.40120623125967,0.422120498878605,0.0105328670778573,40.0765048830823,0.432653365956462,0.404642481489657,0.0157796423414105,1.42174818024235,9.81199335,-20.2404053138467,NA,NA,NA,NA,NA,NA,NA,17.2780038667114
"2015-06-22","500",NA,54.3246100233161,5.58884908715615,0.0697497820879377,0.00118028556232904,0.00505577045345044,0.165677195032336,0.0903162161971603,0.00251268130523463,0.00438778497351878,0.0307420588137876,0.00791148847935533,0.0249453734134597,0.0936447812730889,0.00143729971095324,0.0240346146044092,0.00926574024580946,0.00139094045535528,0.0180773245825472,0.00171201288881973,0.0166275640994557,0.00301946595286486,0.00932248872771123,0.178214730104082,0.00195948005481326,0.00281150133045029,0,0,0.00766046309028787,NA,0.170420303009435,0,NA,0.016731131092406,0.00786483081120676,0.00442993882654064,0.0139939492443956,0.545133662961477,1.42757276018009,0.956263844800624,0.00944355542696922,3.75399396597372,0.282069214248614,0.24625685296835,0.437182390063064,1.54991175207704,0.386658026985026,0.0125280828130038,30.8633038874621,0.39918610979803,0.370452104514318,0.0157763192905621,1.04573649358091,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63812816448029
"2015-06-22","64",NA,44.0844873107248,4.90477118946468,0.107376142217738,0.00111528099089119,0.00862108628141701,0.208204132296222,0.103402290843258,0.00548692312895807,0.00508940591884191,0.0349417037118677,0.0112349779831708,0.0252305902615101,0.0709186893644123,0.00172502073852837,0.0283243391731638,0.00996173630446813,0.00223687390919211,0.0187692304684612,0.00284616635336102,0.0134373870271776,0.00327700634339804,0.00691474657767068,0.140016976981806,0.00249642838510824,0.00288398066336953,0,0,0.00788193468655263,NA,0.116561845570465,0,NA,0.0123324813217793,0.0121646948941497,0.00599940691773006,0.00965195462556134,0.496638994158591,1.80857797152474,0.8324836607893,0.0137104922002589,2.81082165059771,0.376564052659091,0.229320700472398,0.357344362892498,0.948960370404786,0.296468730355151,0.0112201938883708,26.4227813979603,0.307688924243522,0.2767210835614,0.0233996728773205,1.20122477725494,8.547307769,-20.5387678266743,NA,NA,NA,NA,NA,NA,NA,2.94186002552243
"2015-07-06","1000",NA,131.97721922436,25.1572627751424,0.133803792448071,0.00110765772166655,0.00346593896209529,0.142784354225202,0.0715558004590008,0.00131739516937143,0.00199725235748043,0.0146055413119653,0.0216307866856514,0.0182142652820229,0.10174079913818,0.00100682290231442,0.0346789802778887,0.00626903579564301,0.00181711621746185,0.0161701261780186,0.00239464202798827,0.0391864651121533,0.00185378024974475,0.0107946867437045,0.157312508015275,0.00133185223299254,0.00484351330070477,0.00138023136570163,0.000303440821574753,0.00931142308058864,NA,0.0864016242132534,0.00046632953611009,NA,0.00966141700389445,0.0127821366117969,0.00347779762796013,0.0537198834164818,0.501145947308357,2.37923569895276,0.549235564948617,0.00546319131957572,5.58577563041184,0.304612029586107,0.246309918017623,0.360705876256303,1.18414849455031,0.277318497532523,0.0157974620768035,17.5546234062325,0.291735728243625,0.267479450052502,0.0344129232974483,1.82071239340365,10.13035186,-19.77866236279,NA,NA,NA,NA,NA,NA,NA,13.9219004426313
"2015-07-06","125",NA,80.9584564665379,18.5207683830398,0.0764493254738813,0.00127682701908469,0.00622256350041198,0.199918070520078,0.0760249174767702,0.00280222843877824,0.00698913108315968,0.0373565595293048,0.00789862998731241,0.0279440623130354,0.102054579289738,0.000774331311089608,0.022137078330718,0.0107627766632936,0.000957723706264766,0.0169617040727669,0.00366811262611898,0.0130177569059119,0.00259081104456674,0.0078172335680885,0.146396363583983,0.00212961397656326,0.00372016489231401,0,0,0.0100663993825739,NA,0.150649257556235,0.00134597763929328,NA,0.0170277716433224,0.00805293358034017,0.00678964833721711,0.00465305821615771,0.380280368247826,1.32923047619117,1.0290505437986,0.0132116945835717,3.65210248053775,0.346479370689251,0.241066079540177,0.384290911476143,1.10913071306864,0.337427312303419,0.0113589223882112,29.7059263873145,0.34878623469163,0.320104030249305,0.0159515635676526,0.971769565670349,9.82,-21.1648782882412,NA,NA,NA,NA,NA,NA,NA,1.83303813366588
"2015-07-06","2000",NA,92.5960274549844,19.6154537708098,0.0370410299259577,0.000571529644538562,0.00318729398755896,0.212736638166704,0.0605468360094199,0.00146398023391984,0.00329250266117963,0.0171884928845405,0.00748157697741348,0.0336279670249699,0.248454956741631,0.00348531874946953,0.0147793625735329,0.00860666188837348,0.000758030292617779,0.00974827773238233,0.00129071886574033,0.0115349054576653,0.00196903395736753,0.0141353712648278,0.138984053960891,0,0.0018927079581632,0,0,0.00522628934614638,NA,0.119497325683773,0.000812457861165487,NA,0.00353774883043358,0.00443996697296778,0.00268287004890552,0.00824868167752206,0.284609348587968,1.52551751664431,0.859791625573093,0.00647979664873859,7.38834305853651,0.279553705540921,0.360166651666821,0.325625950650293,1.16480641893201,0.284031642568934,0.0166749959568721,17.0333859932289,0.300706638525806,0.281593668612432,0.0119215439503813,1.16307250531017,10.77774872,-19.3082674696557,NA,NA,NA,NA,NA,NA,NA,2.17884875782713
"2015-07-06","250",NA,136.638781123104,30.8127427342562,0.0530915268004533,0.00106720430182376,0.00320177057968507,0.113842243961616,0.0875343562896662,0.00222819299243519,0.00353831200313712,0.020525501966615,0.0144181972109282,0.0152201082658338,0.272178615187173,0.00141405342386522,0.024867291585289,0.00835875684536579,0.00139259940223315,0.0200724827875339,0.00149295202072401,0.00923118577988958,0.00150314110673984,0.00661502566157438,0.165528585506942,0.000399128322692648,0.00187506511661736,0.000782482244400003,0.000321248229219396,0.00781604459392934,NA,0.108982947433192,0.000610110474636829,NA,0.0102620378887856,0.010646563488051,0.00540436225357405,0.00223005793319551,0.768909266398333,2.00370392235148,0.658393516137558,0.00674008258282219,17.8828304262566,0.204752583973479,0.397368572829789,0.371305366095398,1.8134343356736,0.312261958273703,0.0107939555259826,28.9293352675062,0.322273431555286,0.292449592520153,0.0250647606989792,1.51884849332427,10.16,-20.2416638907293,NA,NA,NA,NA,NA,NA,NA,3.67816754789685
"2015-07-06","500",NA,130.863302002719,27.148198502771,0.0821142196533043,0.00128322197372972,0.00275571792126702,0.0925481588702611,0.102361512191931,0.00124952363983246,0.00204484360299903,0.0131061015057633,0.0189051021580521,0.0137481087644601,0.168361844808611,0.00128600868825004,0.0317883710330469,0.00709232404315867,0.00175368373937116,0.0232541402524216,0.00125761270975594,0.0450855634893789,0.00159485691291067,0.00785024091263022,0.164696966215477,0.00148089396187276,0.00460335687992187,0.000996855400804466,0.000257536931028334,0.00690473802560659,NA,0.104209971879917,0.000560122137406242,NA,0.0131428646381064,0.0131108556806827,0.00495883340614287,0.0468005096353116,1.10603510044351,2.19407360534146,0.632737653124567,0.00480056152426605,12.2461821980809,0.198751221587629,0.348586472746139,0.382415643185107,1.92409203893371,0.307752997329492,0.0123425087046644,24.9343958099206,0.319098650633351,0.2869985025984,0.0320159578387348,1.58043384183291,10.42,-20.2624201368968,NA,NA,NA,NA,NA,NA,NA,7.57881465819114
"2015-07-06","64",NA,41.7962332250084,8.04371317141283,0.0770889328848007,0,0.00775181311664353,0.230619991069607,0.0841441920396166,0.00403260153507524,0.00807358254025398,0.0439316435835778,0.0117525684328091,0.0318988122068181,0.0932683591904501,0,0.0279408075361228,0.0101091305074849,0,0.0151883781445049,0.003893650283747,0.013848213068511,0,0.0103537995197949,0.14409639475738,0,0.00508097300142923,0,0,0.0114534201016773,NA,0.118882067323232,0,NA,0.0174141154343675,0.0116378866139372,0.00566949668887811,0.00626526559756106,0.364860789601799,1.74526135301568,0.825017638528693,0.0158253956568975,2.9238818858125,0.37135961347863,0.245654664941193,0.361414452936943,0.973219595829154,0.299729390834279,0.0103537995197949,28.9487342555978,0.310083190354074,0.284785681702084,0.0233904550467463,1.2120952974816,9.91,-20.6897405920984,NA,NA,NA,NA,NA,NA,NA,1.93218663429953
"2015-07-06","125",NA,70.2983844285068,14.7246616032683,0.0701252404226337,0.0011485932067698,0.00644798271245832,0.189616745551926,0.0648703926814238,0.00283812400552818,0.00764386921610719,0.0358559177277542,0.00495942508590784,0.0263348695974757,0.107174426002762,0.000824394086057417,0.0195010815776476,0.0129389856798214,0.00131172699476115,0.0189200101462973,0.00348468896733804,0.0131159389248741,0.00299769936440727,0.00669658822728999,0.142226617836333,0.00244934213481827,0.00365995977939277,0,0,0.00953771847994504,NA,0.181101766085839,0.00112448236047054,NA,0.0185210459131378,0.00607064022634214,0.00707022619147803,0.00424674419830153,0.342113205732978,1.01798918257288,1.27333243833613,0.0140918519285655,4.06967748999354,0.329283061031666,0.234825226105836,0.406262259704592,1.23377819202647,0.367722797592643,0.0105970788995687,34.7003925400243,0.378319876492212,0.345149153671332,0.01103006531225,0.785340866134459,9.82,-21.1648782882412,NA,NA,NA,NA,NA,NA,NA,1.83303813366588
"2015-07-06","250",NA,148.580388935859,33.5728171794072,0.0535567692106806,0.00109113761970986,0.00288456507449118,0.105435298788636,0.087445993795736,0.00248900771199511,0.0029246662483156,0.0178377380702227,0.0141527886008851,0.0167624568912872,0.253150567152517,0.00164487100331326,0.0281528745895753,0.0102346594411276,0.00169302077556749,0.0231820650858018,0.00123680967797337,0.00855719821871011,0.00148975841901779,0.00619822742434957,0.173160791772614,0.00075035661729307,0.00178142244529286,0.000745371125865064,0,0.00721510774797251,NA,0.123603805009813,0.000675654431018244,NA,0.0111319399995168,0.0112932054705284,0.00551129562788241,0.00150287743181142,0.829380623002143,1.80232109405203,0.713809423856893,0.00580923132280678,15.1022352388032,0.192213017340621,0.37992071612277,0.401121675463118,2.08686009414383,0.338886187476347,0.0106496717364512,31.8212801166841,0.348790488086933,0.313680742784436,0.0254459940714135,1.4009341521393,10.16,-20.2416638907293,NA,NA,NA,NA,NA,NA,NA,3.67816754789685
"2015-07-06","500",NA,100.622836648424,20.5929839830482,0.0761058989546761,0.00116995041889997,0.00303298326788095,0.109660740374606,0.096266901530689,0.0012924153866149,0.00257632983977111,0.0153044751348971,0.0148212056344554,0.0164432549543856,0.135218064272697,0.000965809136600266,0.030514975657918,0.00793138377627826,0.00163183547595565,0.0233419759819317,0.00110019233635367,0.0359309243698935,0.00162330957866062,0.00876496000277317,0.177337171242804,0.000405641632107285,0.00417636777133667,0.000949866831023907,0,0.00734338570689072,NA,0.138686798956521,0.000460702636141757,NA,0.0171334305072952,0.0118666962617487,0.00529647745002597,0.0353050978886534,0.877861130627396,1.75003487829385,0.782051489738921,0.00560931310765206,8.22331494876158,0.211370383633249,0.306338893825197,0.424813565106961,2.009806472434,0.356264025243086,0.0132038720907427,26.9817840399154,0.368518030502805,0.335612835268639,0.0266879018962041,1.27868818501175,10.42,-20.2624201368968,NA,NA,NA,NA,NA,NA,NA,7.57881465819114
"2015-07-06","64",NA,37.9128170275659,5.20792867988911,0.0713525536188636,0,0.00870809160340684,0.218555786024699,0.0781913890668751,0.00326117012638409,0.00919638739501341,0.038769214801728,0.0098258593453922,0.0315730122351958,0.0979444432342963,0,0.025981060278696,0.0116603654521668,0,0.0172236205053275,0,0.0136007177054776,0,0.00902535338356328,0.140467139187804,0,0.00554185239609866,0,0,0.012053367127594,NA,0.14743072766784,0,NA,0.0203778880250334,0.0106768944406302,0.00671148176559189,0.0064514072231004,0.357763985521018,1.35644539881632,1.04957450205294,0.0179044789984203,3.10215707341073,0.346582033443711,0.247229302662977,0.384344387389014,1.10895646716043,0.328835219940732,0.00902535338356328,36.4346088142762,0.337860573324296,0.308976587366801,0.0205027537860224,0.952767048021869,9.91,-20.6897405920984,NA,NA,NA,NA,NA,NA,NA,1.93218663429953
"2015-08-10","1000",NA,79.693333671781,11.2452648698916,0.0831825645052094,0.000896527492497173,0.00459112374680145,0.124398565709397,0.0851982294099801,0.00211151401362022,0.00403026159639524,0.0185732121862994,0.0132961116595847,0.0181657283851717,0.0887099292577005,0,0.0310155531042463,0.0115812723728449,0.00153904058682306,0.0298051148108269,0.00160077460644115,0.0403803058770371,0.00390069203267949,0,0.173260690337112,0,0.00709281015966861,0,0,0.00749023747706114,NA,0.143014941456102,0.00701102265095718,NA,0.0189436466298832,0.0119911386856453,0.00737540258677611,0.0388276963137176,0.684881123219769,1.52600627433698,0.825432134535762,0.00862138534319669,4.88336759070517,0.245922831335647,0.259387177211938,0.426894792522926,1.73588922266546,0.369052948486626,0.00386609235987448,95.4589063409257,0.372919040846501,0.329993613076006,0.02528725034523,1.21148663610294,10.35027675,-20.7010043633224,NA,NA,NA,NA,NA,NA,NA,17.2337845558436
"2015-08-10","125",NA,46.0510725355591,7.56430137421972,0.103636576533747,0.00114327399730499,0.00972416537590606,0.208296490120225,0.0686007350831045,0.00569884423454521,0.00932278189206078,0.0399829211478005,0.00562960320814255,0.0211440082190649,0.0538421320219721,0.00146726847389385,0.0274369862843061,0.0143438688307706,0.00143968593124739,0.0273507494670788,0.00385831519360219,0.00886522256967283,0.00419300955421224,0,0.148712914648661,0.00261412769584753,0.00215366110170773,0.00146962507339135,0,0.0109544607132601,NA,0.152949345577299,0.00660487054986238,NA,0.0132648383377604,0.00903467975643474,0.0108090693211667,0.00129482247103282,0.329341771642477,1.18305597088481,1.02848731018854,0.0190469472679668,2.5464486895831,0.393932564937872,0.169013871330587,0.403514929044804,1.02432488440869,0.358504348791282,0.00647524845978389,55.3653425066019,0.363509972177674,0.320375667948578,0.0146642829645773,0.972301738770782,8.561433323,-22.5557233061193,NA,NA,NA,NA,NA,NA,NA,8.7787228960478
"2015-08-10","2000",NA,122.130118250518,22.2734885191971,0.0454347246278584,0.000588366608191645,0.00387078376939239,0.21791382365073,0.0655930443460083,0.00198743290034288,0.00336251114709543,0.02091378211658,0.00585322506017073,0.034702726104786,0.219803673669034,0.00231564528003222,0.0184841240537584,0.0149136753688351,0.00127830891773134,0.0259188650602442,0.000929845437034791,0.00973703847145831,0.0016317576120655,0.0087643346395444,0.144035410812349,0.00013247623951138,0.0011245682501719,0.00051163252688383,0.000341851952506538,0.00455086286043402,NA,0.110318967168034,0.000782061783401392,NA,0.00443444283088609,0.00623639324168371,0.00384100730451915,0.00306091562105479,0.301004512917639,1.4545584225552,0.76591559357413,0.00723329491648782,6.3339022129077,0.297647770255689,0.335983860280536,0.342839409274241,1.15182925435568,0.301369538881962,0.0131979211509436,22.8346218647029,0.314055827506022,0.271944978159211,0.0120896183018544,1.30562689725838,11.36,-21.5969475706952,NA,NA,NA,NA,NA,NA,NA,15.6115161865344
"2015-08-10","250",NA,61.7364048438443,10.4629151548168,0.11513949099224,0.000968427531696204,0.00756278418349144,0.185232167390855,0.0614150825220669,0.00413912820668434,0.00755680238346527,0.0394298093482155,0.00530363820506883,0.0198633898046456,0.0907599084822796,0.00142726519436738,0.021386120967424,0.014588217090126,0.00142730515591781,0.0283200681868679,0.00544514878501899,0.0127535293592504,0.0031138175273621,0,0.13168514620755,0.00309178735948682,0.00207597285417832,0.00140454151875167,0,0.00956851588086022,NA,0.149004675618167,0.00510611666322236,NA,0.0122115206190264,0.00673735569002648,0.0111951166975696,0.00137279384562537,0.331557328228396,1.06103724182585,1.13152227042615,0.0151195865669567,4.56920542640979,0.388375752376346,0.200047831173143,0.372539402048122,0.95922415281766,0.336280440510933,0.00808671843446516,41.584289503357,0.342962617426647,0.298627026993735,0.0120409938950953,0.883765195026502,9.378503796,-23.3164441194191,NA,NA,NA,NA,NA,NA,NA,10.6805731595639
"2015-08-10","500",NA,78.7644075742948,13.4320735419332,0.0616248135814019,0.00112611344889528,0.00491626190936334,0.146892638667096,0.0921163339399191,0.00236180881800541,0.00467317238786966,0.0260728087716634,0.0081801889350748,0.0187698582788269,0.131755030131609,0.00135783616773224,0.0262761916289485,0.0120158453215656,0.0016083032568392,0.0291060086282494,0.0020104874367469,0.0124254875622428,0.00231662952732344,0,0.174224730974558,0.00126600957255354,0.00228015169543593,0.0011387365671275,0,0.00827377230434688,NA,0.162852661342141,0.00630993821463651,NA,0.0193945439650182,0.00772610363333018,0.00772925779192877,0.00554898119251452,0.627099729270186,1.37291316207872,0.934727581045439,0.009589434297233,7.01950052975273,0.259688811661447,0.277867519021947,0.433719172119505,1.67014962772034,0.388789648098184,0.0041529377586403,93.6179809796804,0.391803849289697,0.349073692083043,0.015906292568405,1.0698304193416,9.956762772,-21.9395639880746,NA,NA,NA,NA,NA,NA,NA,12.4095729694428
"2015-08-10","64",NA,30.1657842258316,5.69016814726082,0.118781088237119,0,0.00981679006273493,0.204263814664034,0.0863166017879833,0.00974256539890637,0.00884013096801411,0.0343567538546758,0.010900492624446,0.0203755956390617,0.0443899862839838,0,0.0458479869098764,0.0125493093059591,0.00237408884969196,0.0299421635047239,0.00258770819886003,0.00798487594505998,0.00351978317372148,0,0.163638339072888,0.00257386208454423,0.0020704173506662,0,0,0.0083971938808757,NA,0.11362144595055,0.00679795117179675,NA,0.0101091044456205,0.0146130474983109,0.00751743003434734,0,0.422574120286326,1.73811396363723,0.694344898599469,0.018656921030749,2.17858594518261,0.392572341764141,0.171246581452375,0.405403850771043,1.03268571838057,0.331668234888718,0.00418157765162302,79.3165313479198,0.335849812540341,0.290984250879966,0.0255135401227569,1.44020644785762,8.291858937,-21.5148636666439,NA,NA,NA,NA,NA,NA,NA,2.33273821384401
"2015-08-10","1000",NA,122.436120113971,23.2347270194045,0.105234642507806,0.000966302476305863,0.00347954419636898,0.119046913221483,0.0901200815735524,0.0015610729912208,0.00226062285453696,0.0150658540753899,0.0181665103499743,0.0149531824860369,0.118149529842031,0.00115550299643567,0.0302976302168959,0.00943889194998234,0.00160174844956991,0.021394628591047,0.00173923776620598,0.0575731542568992,0.00249191165678624,0,0.147388747402188,0.00124326616072089,0.00580007984312554,0.00121547471708949,0.000246061083011157,0.00771974626145836,NA,0.0971859701228742,0.00746461846107012,NA,0.0126325615655666,0.0137937395721439,0.00535360270315743,0.0633684304375288,0.757013173503179,2.07889602615169,0.65938527761334,0.00574016705090594,7.9012965937089,0.259752404868282,0.300194892043517,0.350941060373021,1.35105990857324,0.285619895984336,0.00385893067566404,74.0152959433995,0.288263351942911,0.255828082952311,0.0319602499221182,1.51656403919044,10.35027675,-20.7010043633224,NA,NA,NA,NA,NA,NA,NA,17.2337845558436
"2015-08-10","125",NA,54.4639220611143,7.12742037824987,0.10133416803633,0.000995521738338986,0.00885135028079353,0.192639966636841,0.0678953641385116,0.00509872923780647,0.00864200569263174,0.038616941340964,0.00577911779184214,0.0194515482012628,0.0685552086934611,0.0014873503035204,0.0273190384773836,0.0145191807948903,0.00127696195286953,0.0285801707136809,0.00398160754967601,0.0105856517968116,0.00350727577899829,0,0.147403343778083,0.00295417967092412,0.00226630058915944,0.00134237284291129,0,0.0106584369475533,NA,0.156698643387204,0.00582131266870551,NA,0.013139141744108,0.00813209667582265,0.0107366593238616,0.00386382752173775,0.352446926376944,1.13992277296269,1.06306030359199,0.0174933559734253,3.52440885343052,0.375397370872083,0.182888736901653,0.405216639141239,1.07943387616137,0.36136705140041,0.00662137002237876,54.5758732979836,0.366646048579877,0.322269735118437,0.0139112144676648,0.940680407895095,8.561433323,-22.5557233061193,NA,NA,NA,NA,NA,NA,NA,8.7787228960478
"2015-08-10","250",NA,71.3098875341067,14.3279034429083,0.107765090208187,0.00106849002971804,0.00695689142401169,0.179499256601997,0.0620804262595687,0.00359733344974343,0.00704561916472692,0.0390805774345364,0.00517819204632858,0.0193944180824179,0.10832149199627,0.0013754370798492,0.0202220704061313,0.0137240265676462,0.00145597676224465,0.0279566311102124,0.0053754999800886,0.0116859799750642,0.00293187700084729,0,0.13434354368426,0.00294578766913539,0.00190698115410863,0.0014542399845128,0.000638712332109039,0.0095292570529262,NA,0.153113393174607,0.00508515937007713,NA,0.0119786073587608,0.00615292905776267,0.0113137196038976,0.00230354044730077,0.345853389227229,1.05862451879903,1.13971530730543,0.0140025105887386,5.5851890753283,0.372156183788869,0.216436394855908,0.376700849179588,1.01221171537297,0.341598728590499,0.00823959258977433,41.4582061999567,0.348384081195761,0.305247446755657,0.0113311211040912,0.877412098960263,9.378503796,-23.3164441194191,NA,NA,NA,NA,NA,NA,NA,10.6805731595639
