Date,Volume.filtered_mL,Sample.dryweight_g,Sample.wetweight_g,C10.0_PERCENT,C11.0_PERCENT,C12.0_PERCENT,C13.0_PERCENT,C14.0_PERCENT,C14.1_PERCENT,C15.0_PERCENT,C16.0_PERCENT,C16.1n.7_PERCENT,C16.1n.9_PERCENT,C17.0_PERCENT,C18.0_PERCENT,C16.3n.4_PERCENT,C18.1n.7_PERCENT,C18.1n.7t_PERCENT,C18.1n.9c_PERCENT,C18.1n.9t_PERCENT,C18.2n.6c_and_C16.4n.1_PERCENT,C18.2n.6t_PERCENT,C18.3n.3_PERCENT,C18.3n.6_PERCENT,C18.4n.3_PERCENT,C20.0_PERCENT,C20.1n.9_PERCENT,C20.3n.3_PERCENT,C20.4n.6_PERCENT,C20.5n.3_PERCENT,C22.0_PERCENT,C22.1n.9_PERCENT,C22.2n.6_PERCENT,C22.4n.6_PERCENT,C22.5n.3_PERCENT,C22.5n.6._PERCENT,C22.6n.3_PERCENT,C23.0_PERCENT,C24.0_PERCENT,C24.1n.9_PERCENT,C16.2n.4_PERCENT,C20.4n.3_PERCENT,C22.1n.11_PERCENT,TotalFA_ug,Ratio16.1,Diatom.Flag,DHA.EPA,Terr_18.2n6_18.3n3,River.C22C24,Bacteria_15_17,Carn18.1N9_n7,percent.SFA,percent.MUFA,percent.PUFA,PUFA.SFA,percent.n3_PUFA,percent.n6_PUFA,n3.n6,EFA.ug.L,HUFA.ug.L,Prop.EFA,Prop.HUFA,C.N,delta15n,delta13c,POC_ug.L,PN_ug.L,chl_20um,chl_GF.F,chl_3um,phaeo.chla,NO3,PO4,Si,SST,SSS,log10.N2,Rain2Day,WindSp2Day,WindDir2Day,Bacillariophyta,Chlorophyta,Ciliophora,Cryptophyta,Dinoflagellata
4/11/17,10000,0.054,1.5332,0,0,0,0,0.081752327,0,0.01433859,0.262018531,0.072193414,0.016361255,0.016010825,0.146950216,0,0.03583143,0,0.065189866,0,0.032022831,0,0,0,0.025076015,0,0,0,0,0.101362096,0,0.02916901,0,0,0,0,0.101723594,0,0,0,0,0,0,88.37234335,0.275527893,1.368738531,1.003566394,0.032022831,0,0.030349415,1.819348725,0.52107049,0.20238372,0.260184536,0.499326945,0.228161705,0,Inf,2.016318455,1.794715832,0.228161705,0.20308569,5.528972317,5.572205412,-24.56167952,188.8530688,29.15432034,0.418562878,0.0570511,0.117015826,1.240556856,18.5613078,1.691157635,24.87797999,8.3391,28.3442,-4.299386554,0,2.632208333,163.0947917,131808,49000,5781,94500,11863
4/24/17,10000,0.0966,2.48,0.000615116,0.000232778,0.004259264,0.003264911,0.155000408,0.001097045,0.008245343,0.19560011,0.159121518,0.019633672,0.003825493,0.043096925,0.015314283,0.024055606,0,0.021129553,0.000437954,0.037750355,0.002392708,0.004641348,0.003137926,0.020474816,0.003202589,0.011817526,0.003246238,0.005986306,0.115753501,0.007952409,0.008417298,0,0.000166866,0.003539734,0.003806012,0.068024533,0.005022747,0.003243903,0.003814527,0.018229101,0.002744129,0.005913365,523.0624018,0.813504238,3.203394402,0.587667179,0.042391703,0.011196313,0.012070836,0.87836293,0.433561998,0.229453073,0.300071019,0.692106366,0.21568017,0.01309711,16.4677682,11.40372436,9.925859138,0.21801843,0.18976434,5.922512705,8.32276855,-20.5934756,552.2003485,105.3983241,3.377480261,0.084509533,0.278716685,0.754886077,0.074556462,0.268955012,0.855287821,9.7622,27.4788,-3.588829352,0,1.8968125,158.7014583,846188,40250,3024,52500,23614
5/2/17,9770,0.0642,1.885,0,0,0.013114257,0,0.124929947,0,0.012293981,0.226895008,0.078082795,0.016179891,0.011108858,0.065874373,0,0.037411989,0,0.087137081,0,0.047691417,0,0.012643309,0,0.025396421,0.009294902,0,0,0,0.085855912,0,0.014817689,0,0,0,0,0.123604146,0,0,0,0.007668025,0,0,184.9637529,0.344136239,1.061634598,1.439669602,0.060334727,0,0.023402838,2.329121837,0.463511325,0.217449553,0.302859231,0.653402008,0.247499788,0,Inf,4.685618177,3.965457349,0.247499788,0.209460057,5.413148292,6.848758434,-22.22055433,190.9775967,32.62932344,0.208935654,0.121708803,0.207482659,0.612820408,0.249213685,0.329526886,1.559730092,10.59535,27.0407,-3.326242965,1.4,1.4785,210.9071042,10480,21980,4840,7000,12110
5/8/17,9830,0.0444,1.239,0,0,0.012496866,0,0.079849356,0,0.013244637,0.240554236,0.04798318,0.015972167,0.009975264,0.199214502,0,0.042577365,0,0.072095944,0,0.050909738,0,0.018800346,0,0.032369961,0.01477818,0,0,0,0.057933312,0,0,0,0,0,0,0.091244946,0,0,0,0,0,0,128.6471415,0.199469277,0.743715929,1.574999633,0.069710084,0,0.023219901,1.693292773,0.570113041,0.162656489,0.251258303,0.440716638,0.200348565,0,Inf,2.622001035,1.952325176,0.200348565,0.149178258,4.653228723,5.577315836,-23.37479244,213.1207342,36.92453632,0.108587827,0.112976684,0.137246795,0.570002176,0.877166603,0.33461051,2.250852928,11.16636667,27.02236667,-3.218787464,0,1.634520833,204.1083333,NA,NA,NA,NA,NA
5/17/17,8820,0.0673,2.0017,0,0,0.016404267,0,0.075074928,0,0.012802421,0.263343975,0.05641792,0.018814946,0.012384113,0.146999831,0,0.050326838,0,0.067956631,0,0.041487796,0.008261506,0.019379399,0,0.046604914,0.008561057,0,0,0,0.054538117,0,0.009059098,0,0,0,0,0.091582244,0,0,0,0,0,0,175.2051567,0.214236608,0.704185193,1.6792337,0.060867196,0,0.025186533,1.350305995,0.53557059,0.183760487,0.253592471,0.47349962,0.212104675,0,Inf,4.213359725,2.902612329,0.212104675,0.146120361,7.160876526,6.255374103,-22.97286543,324.6824142,44.79530345,0.294099023,0.161972412,0.148007581,0.580522466,0.380014051,0.236909237,3.266824194,12.2095,25.88105,-3.187221788,23.6,2.9269375,200.6675,193362,63000,6269,46750,20147
5/29/17,8800,0.0535,1.4622,0,0,0.021271434,0,0.064613969,0,0.006607428,0.196571541,0.056881796,0.022430449,0.008196924,0.074619335,0,0.037544973,0,0.081490322,0,0.170106999,0.025053918,0.045968444,0,0.066947078,0,0,0,0,0.052347709,0,0.012901292,0,0,0,0,0.056446392,0,0,0,0,0,0,232.6950134,0.289369436,0.644947273,1.078297274,0.216075443,0,0.014804351,2.170472241,0.37188063,0.188818382,0.391816622,1.053608577,0.221709623,0,Inf,5.86258224,2.876800535,0.221709623,0.108794101,3.368479036,3.546169197,-25.44606286,226.7813234,27.02127978,0.249346381,0.943606977,0.412169836,0.424313751,6.305018065,0.86234573,29.05223376,11.7202,27.5874,-3.144620639,0,0.757916667,174.7195833,360586,834658,4032,769956,2736
6/5/17,9840,NA,1.1146,0,0,0.012829743,0,0.11446553,0,0.011527612,0.213781086,0.113057651,0.015817544,0.004027135,0.123706516,0,0.032717939,0,0.106239256,0,0.049510855,0,0.013076552,0,0.017339966,0.008980855,0.014140435,0,0.007014878,0.064887466,0,0.00563161,0,0,0,0,0.059499699,0,0,0,0.01174767,0,0,377.1861271,0.528847773,2.109661549,0.916967532,0.062587407,0,0.015554747,3.247125544,0.489318478,0.271786891,0.223077087,0.455893446,0.154803683,0.007014878,22.067907,6.202816725,5.036893068,0.161818562,0.131402043,5.98651385,6.810528646,-21.12053965,301.2054725,31.61192054,0.504681958,0.053184009,0.164488256,0.920025048,0.06538395,0.080270037,1.510565711,13.97085,24.8672,-2.878039839,0,1.8725,198.0285417,633712,56880,2576,11350,32068
6/19/17,9900,0.0424,1.3863,0.001304567,0,0.009206657,0.001402586,0.115454806,0.001006615,0.009581591,0.22077068,0.080603645,0.012771331,0.007608243,0.095351445,0.004442073,0.039751202,0,0.036182985,0,0.050258841,0.0056702,0.020371291,0.00103263,0.036086369,0.014706084,0.003363129,0,0.004543668,0.09341206,0.005012143,0.002027916,0,0,0.002901801,0.001910679,0.103797916,0,0.004579432,0.002944804,0.00502978,0.003032623,0.003880209,217.3694527,0.365101222,1.137637787,1.111183249,0.070630132,0.009591574,0.017189834,0.910236247,0.484978233,0.165880296,0.323787108,0.667632249,0.256569437,0.007486977,34.26876305,5.692092123,4.429805979,0.259243934,0.201753644,3.913720594,5.784892644,-21.78505241,366.468069,32.40718252,1.331672688,0.345838123,0.456887663,0.38621158,0.091346682,0.127410558,12.52406744,14.94085,22.3779,-2.657365503,10,2.01575,165.5729167,1936160,136590,9632,131880,45620
6/29/17,10000,0.0269,0.6854,0,0,0.007348994,0,0.10018342,0,0.007447585,0.240791428,0.08116738,0.019091334,0.009143113,0.161482471,0,0.027901939,0,0.066960053,0,0.087248764,0.017734216,0.028979864,0,0.055186286,0.008972345,0,0,0,0.038117036,0,0,0,0,0,0,0.042243773,0,0,0,0,0,0,223.5249082,0.337085838,0.943631754,1.108264887,0.116228627,0,0.016590699,2.39983514,0.535369356,0.176029372,0.251775722,0.470284149,0.164526958,0,Inf,3.677587323,1.796264244,0.164526958,0.080360809,4.11053416,4.450080912,-26.4098095,176.9977716,46.7079814,0.399432942,0.743023404,0.224779563,0.628175413,12.51176396,1.220221102,27.87831453,12.0224,26.9666,-3.140442757,0,4.307090909,272.665697,87728,48000,2581,381000,3538
7/7/17,10000,0.0436,1.3123,0.001763115,0,0.007896129,0.001924361,0.129591844,0.004329307,0.009461576,0.203341778,0.129423985,0.012346733,0.009623082,0.093968102,0.003428847,0.040099329,0,0.042778679,0,0.033049425,0.009956325,0.028211272,0,0.059372889,0.005700387,0,0,0,0.066974575,0.004732476,0.00602578,0,0,0.001629806,0,0.080629384,0,0.004320418,0.002819809,0.002002598,0.00459799,0,150.9243019,0.636484968,1.199843949,1.20388049,0.061260697,0.009052894,0.019084658,1.066817839,0.472323267,0.225476888,0.275298796,0.582860967,0.236817927,0,Inf,3.549560286,2.227702445,0.23518812,0.147603959,4.076246506,6.304856582,-24.81486991,167.8067923,46.51292518,0.04653379,0.376677144,0.115219404,0.81487229,0.112336999,0.186680946,19.36867439,15.5841,26.2988,-3.039029055,0,1.077,199.6016667,19240,36110,640,48670,5470
7/11/17,9910,0.0404,1.1365,0.002767559,0,0.005217006,0.001082323,0.071771225,0.001652467,0.00589625,0.151832609,0.054334552,0.010441358,0.007925103,0.172585379,0.002099562,0.071183726,0.000890315,0.031961321,0,0.053873256,0.006992263,0.025609399,0.001792342,0.105872192,0.008316765,0.001506949,0.003094024,0.002124964,0.063295512,0.021393776,0.007829478,0,0,0.004535845,0.000847536,0.071213057,0.016767041,0.002805923,0.001776242,0.002187382,0.004839246,0,213.0236224,0.357858253,0.59620912,1.125088561,0.079482655,0.024199698,0.013821352,0.448997591,0.468360958,0.170244734,0.33654507,0.718559189,0.273620029,0.004764841,57.424792,5.801883545,2.937050455,0.269907465,0.136633532,4.278859738,5.758300417,-25.10241859,188.9564375,54.21289025,0.138193072,0.766203712,0.22435595,0.499644015,1.950430591,0.398999013,21.2113562,12.57105,27.274,-3.064939118,0,2.893895833,252.0488958,80240,28260,600,169560,4420
7/17/17,9800,0.0392,1.1774,0.001743432,0,0.006305066,0.000966508,0.094795856,0.002300115,0.006852324,0.197512893,0.087944378,0.01052411,0.009266741,0.17718885,0.002665524,0.030321065,0.00067787,0.031927797,0,0.039882182,0.012658806,0.027035926,0.001075919,0.04961321,0.008408051,0,0,0.002014934,0.073384639,0.003355501,0.004389313,0,0,0.002122741,0.001703992,0.099258363,0,0.003849577,0.004652261,0.002408797,0.003193259,0,193.6866155,0.445258923,0.940219941,1.352576847,0.066918108,0.007205078,0.016119064,1.052990633,0.510244798,0.161534929,0.301166227,0.5902387,0.251414878,0.004794845,52.43441426,4.988082372,3.451929023,0.252382991,0.174657936,4.40154128,6.946944329,-24.98534349,181.4769936,42.18182887,0.075404564,0.572523492,0.079564095,0.76974409,0.148634246,0.155799943,11.15742949,17.2432,24.91195,-2.810581649,0,2.879333333,267.4152083,1760,65940,4480,53380,400
8/4/17,9960,0.0415,1.256,0.002264364,0,0.009066613,0.001281018,0.113970525,0.004585657,0.007337509,0.200893421,0.116597982,0.013513531,0.008453345,0.121208864,0.002691307,0.035828255,0,0.038697376,0,0.044546748,0.013343902,0.040202455,0,0.060807213,0.006803999,0,0,0,0.06506081,0.004026494,0.00290517,0,0,0.002203428,0,0.071229194,0,0.00295317,0.002778964,0.002439175,0.00430951,0,173.8845071,0.580397214,1.084478101,1.094809514,0.084749203,0.006979664,0.015790854,1.080079823,0.478259322,0.201393403,0.289180331,0.604651739,0.239503101,0,Inf,4.142845045,2.379389587,0.237299673,0.136290005,4.15118862,5.836277589,-25.18333725,255.6296146,56.0614394,0.236822135,0.789898832,0.484439253,0.641221304,5.690036567,0.601128628,29.61522866,11.61185,27.75205,-2.94740772,0,1.825541667,157.4865625,99728,101500,6858,133000,25330
8/8/17,10000,0.0422,1.2638,0.002039232,0,0.011634303,0.001287506,0.101664781,0.004076244,0.007403522,0.204731765,0.106213933,0.016810421,0.009370921,0.126488511,0.002905827,0.039678284,0,0.037807815,0,0.051976972,0.017813319,0.043740615,0,0.063071134,0.006466177,0,0,0,0.061926723,0.003333532,0.006151743,0,0,0,0,0.060374276,0,0.003763491,0.002920692,0.002984745,0.003363514,0,143.9766874,0.518795572,1.040943626,0.974930911,0.095717587,0.007097023,0.016774443,0.952859138,0.478183741,0.196848712,0.286980292,0.600146487,0.229112749,0,Inf,3.298689463,1.760849275,0.229112749,0.122300999,4.266817959,4.525824249,-25.92891429,267.6348829,55.23247435,0.16616048,0.922233244,0.343913944,0.531784332,10.1647209,1.042632159,34.58224202,11.6476,27.57605,-3.043259019,0,1.160375,177.5092292,73366,48456,2920,571765,3492
8/15/17,10150,0.0493,1.471,0.001296679,0.000236632,0.003635104,0.00108439,0.10287866,0.001615698,0.006572969,0.183696812,0.07870567,0.012182539,0.007226964,0.071114692,0.004501643,0.03325208,0,0.050836415,0,0.03766676,0.010451901,0.034300569,0.002087388,0.069729616,0.00394364,0.001148249,0.001663217,0.003677662,0.10789554,0.00328051,0.004979757,0,0,0.004334193,0.003773687,0.130499914,0.000728948,0.00228214,0.005989919,0.005411535,0.006362538,0,321.8674307,0.428454198,0.830515077,1.209502385,0.071967329,0.00556265,0.013799933,1.528819089,0.387978141,0.176527787,0.405541724,1.045269518,0.348423048,0.009538737,36.52716751,11.0415017,7.676399218,0.348190688,0.242073117,4.585320799,6.662331381,-24.03748839,303.0694237,60.62980935,1.096188032,1.097718114,0.37310984,0.70863849,0.350224572,0.347454812,24.68213084,15.487,26.82575,-3.019504407,1,2.478229167,231.3177083,760280,25000,1332,415000,15888
8/21/17,10000,0.0682,2.0252,0,0,0.01174113,0,0.143289057,0,0.006233051,0.178465512,0.065270996,0.023145042,0.007347256,0.063752112,0,0.040209809,0,0.101275856,0,0.064774528,0.006687747,0.030390464,0,0.062932708,0,0.010768498,0,0,0.052902356,0,0.009318127,0,0,0,0.014615499,0.101852134,0,0,0,0,0.005028119,0,310.9410694,0.365734506,0.605472865,1.925285422,0.095164992,0,0.013580307,2.51868534,0.410828119,0.226843285,0.327467688,0.797091711,0.248077661,0.014615499,16.9736023,7.713753323,4.811952648,0.248077661,0.15475449,5.534104712,6.866215027,-25.30190435,413.3938494,52.99990575,0.72195381,1.237249807,0.708471402,0.506662561,0.095470253,0.374485669,21.42901375,15.85855,26.89435,-2.928044588,0,2.029875,214.9434583,499280,10500,2360,259000,9320
8/29/17,9920,0.0433,1.2365,0.001231018,0,0.007025866,0.001372383,0.11509666,0.002698192,0.005763402,0.176031652,0.091189916,0.019571938,0.006605695,0.070301087,0,0.033186914,0,0.043966914,0,0.047884241,0.023666627,0.042632951,0.003034355,0.083264882,0.003798536,0.000982881,0,0.003142636,0.088304258,0.002090208,0.004156278,0,0,0.003501038,0.005362229,0.099493855,0,0.002309225,0.003051761,0.003149004,0.006133396,0,294.1607804,0.518031361,0.799572486,1.126716391,0.090517192,0.004399433,0.012369098,1.324826828,0.391625733,0.179232856,0.379769451,0.969725477,0.317196985,0.01153922,27.48859877,9.485289615,5.662024205,0.319872938,0.19094075,4.477543694,4.99450557,-26.05689091,295.7936596,64.56702487,0.289413011,1.22023776,0.678436508,0.463060495,2.263554714,0.364857551,30.03652642,13.88035,26.46395,-2.950891459,0,1.497958333,222.3981875,898600,35000,1640,42000,31620
9/5/17,9900,0.0491,1.3907,0.002154597,0,0.010143566,0,0.210237954,0.002273951,0.014056337,0.382599316,0.021054227,0.012027467,0.013607964,0.242611283,0,0.004751221,0,0.007884921,0,0.011605608,0,0.001806977,0,0.00283506,0.012395034,0,0,0,0.014445658,0.00750986,0,0,0,0,0,0.011418807,0.008181343,0.006398851,0,0,0,0,123.4340539,0.055029442,2.210337449,0.790466368,0.013412585,0.013908711,0.027664301,1.659556864,0.909896105,0.035964319,0.04211211,0.046282328,0.030506501,0,Inf,0.380357691,0.322480371,0.030506501,0.025864464,6.169544227,7.397096373,-22.65203838,267.7207339,32.84954148,1.334217082,0.09034478,0.173658418,0.632638795,0.645127155,0.318925494,18.79575134,13.3796,27.45545,-2.893392711,0,1.462145833,236.9791667,2145976,9720,0,17496,10886
9/12/17,9800,0.048,1.2334,0.001199275,0,0.006317865,0.00169919,0.100010194,0.003247308,0.006732409,0.177585178,0.100380091,0.01731645,0.007560132,0.090315448,0.002629073,0.033988367,0,0.024992133,0,0.036932338,0.028370635,0.03026575,0.00122247,0.083387386,0.005128961,0.001486691,0,0.003126763,0.097856414,0.002915059,0.00345739,0,0,0.002817291,0.002056952,0.111446257,0,0.002688676,0.006142916,0.00283418,0.003153892,0,278.2172755,0.565250391,0.90004455,1.138875337,0.067198088,0.005603735,0.014292541,0.735314335,0.402152388,0.173694897,0.374574874,0.931425215,0.325773099,0.006406184,50.85290897,9.292032294,6.030769211,0.32730504,0.212429434,4.201253677,5.112200701,-25.84266168,247.1532968,47.9806662,0.164552956,1.73734815,0.450303417,0.506370673,8.466770205,1.119279667,37.33202673,14.7924,27.51645,-3.211214314,0,0.834083333,203.4835417,1440,59500,2360,1244250,3740
9/18/17,8960,0.0535,1.4383,0.003357052,0,0.006589127,0.001273335,0.090099723,0.002187959,0.008196686,0.220289481,0.085649307,0.01576988,0.008523334,0.096115193,0.003051725,0.030687269,0,0.041675162,0,0.04993452,0.014406623,0.036651426,0.001626101,0.081372793,0.005524482,0,0,0.002163613,0.080952986,0.004520044,0.003941392,0,0,0.002475712,0,0.088802231,0,0.002560305,0.004460846,0.003544965,0.003596727,0,166.486252,0.388803436,0.830879653,1.096960532,0.086585946,0.007080349,0.01672002,1.358060301,0.447048762,0.168601936,0.350576072,0.784200969,0.290255148,0.003789714,76.59025452,5.417662398,3.194433224,0.291569151,0.17191883,4.818570837,4.731070176,-25.20022826,257.5773078,37.40915994,0.361441289,1.74322329,0.747068057,0.572856561,8.45620734,1.095576844,35.96853387,13.56035,27.7245,-3.139084734,17.2,1.40075,212.0677083,16810,245123,16953,1902500,3403
9/26/17,9950,0.0277,0.7041,0.002167865,0,0.006584541,0.001540303,0.111361628,0.001523094,0.009287175,0.215889704,0.087494757,0.016270238,0.008274812,0.097680856,0.00573666,0.024257997,0,0.040092304,0,0.056093017,0.005598872,0.027114461,0.001456015,0.050208432,0.005506626,0.001332653,0,0.003217995,0.093637136,0.00296881,0.002825053,0,0,0.003170231,0.001628337,0.094953055,0,0.003120617,0.005405814,0.008179665,0.003984468,0,204.0962951,0.405275266,1.122696221,1.01405339,0.083207478,0.006089427,0.017561987,1.652745815,0.464382937,0.162931673,0.345395004,0.743771954,0.269083315,0.006302347,42.69573159,5.550334005,3.934406037,0.270587094,0.191808186,4.322130994,6.104140462,-23.29321059,355.2503729,53.34096165,1.92563292,0.757007427,0.585032368,0.467304963,5.867044777,0.962153039,35.77615984,13.5294,28.31945,-3.223520001,8,0.539354167,189.0966667,206224,120559,4440,346121,1887
10/11/17,10000,0.034,0.7496,0.001064778,0,0.002090291,0.00171859,0.14346601,0.000965324,0.00838895,0.218139745,0.139113573,0.022965815,0.006890562,0.069240093,0.012888464,0.02477429,0,0.04547162,0,0.085795951,0,0.010739994,0.003661854,0.01681755,0.011896954,0.001232369,0,0.00438222,0.075938118,0.003961602,0.002624522,0,0,0.001821603,0,0.050753657,0,0.005401725,0.004115767,0.01707748,0.003260691,0,199.2619036,0.637726856,2.989002125,0.668355474,0.096535945,0.009363327,0.015279512,1.835435851,0.472259299,0.218297465,0.279876891,0.592633945,0.156070922,0.008044075,19.40197358,3.233889048,2.61180538,0.162293393,0.131073995,4.511444018,6.943782576,-19.98365453,292.3982268,62.22161494,6.124268384,0.245887134,0.36586754,0.570122141,9.703749914,1.26381232,30.30148689,11.0554,28.35365,-3.345549206,7.4,1.348875,242.375,488948,30329,1000,83988,7066
10/20/17,10000,0.0258,0.6485,0.001271998,0,0.004681939,0,0.076709738,0.000919847,0.009901509,0.251020047,0.059795125,0.008720776,0.013597532,0.250570003,0,0.021852483,0,0.053353878,0.014983817,0.028201139,0.002498888,0.011974718,0,0.022550794,0.025273788,0.004553034,0.001802692,0.003393029,0.053710245,0.006226667,0.006055835,0,0,0.001011301,0,0.042482986,0.00162925,0.005440074,0.008899732,0.003693236,0.003223899,0,76.20768071,0.238208565,1.521891859,0.790966161,0.040175857,0.011666741,0.023499041,2.441547658,0.646322544,0.155429934,0.168820141,0.261201072,0.133532737,0.003393029,39.35502244,1.022034715,0.758923797,0.134111773,0.099586261,4.676092907,6.120325744,-23.77043251,96.78386597,26.58355461,0.267503897,0.20550851,0.156232901,1.57682687,15.61161387,1.74605744,41.07659229,10.84295,28.915,-4.045005691,39.4,2.493625,170.9133333,16720,36750,4720,147000,5770
10/24/17,10000,0.0227,0.635,0.00262313,0,0.013580148,0,0.080764945,0,0.010971582,0.229532926,0.055564156,0.013196595,0.019673304,0.220509375,0,0.027645655,0,0.042343439,0,0.045991305,0.010583785,0.017981458,0,0.039995141,0.014302952,0,0,0,0.063170922,0,0.009719318,0,0,0,0,0.072498014,0,0.005645498,0.003706352,0,0,0,61.94598225,0.242074883,0.91002438,1.147648498,0.063972763,0.005645498,0.030644886,1.531648974,0.59760386,0.13897892,0.239636839,0.400996137,0.193645534,0,Inf,1.199556284,0.840414549,0.193645534,0.135668936,NA,NA,-25.39244866,80.43383976,NA,0.037368034,0.261671632,0.06264172,1.198730854,14.72090548,1.689244462,36.72672046,10.92485,28.73635,-4.070700121,3.8,0.5946875,229.9495833,6620,43750,3200,171000,2070
10/31/17,10000,0.0245,0.6479,0.001424821,0,0.006769729,0,0.07691516,0.002344629,0.01202338,0.231922006,0.061248582,0.014202578,0.003058465,0.252834601,0,0.024216269,0,0.0442559,0.008557054,0.0370975,0.014181176,0.022987797,0,0.051501751,0.023816598,0,0,0.003032049,0.045559908,0.002176673,0.005449889,0,0,0,0,0.040322277,0,0.005833893,0.003081996,0.002575017,0.002610303,0,81.68879542,0.264091292,0.952719877,0.885038583,0.060085297,0.008010566,0.015081845,1.827527605,0.616775325,0.140597266,0.203076298,0.329254901,0.160371732,0.003032049,52.89218915,1.33482581,0.726329667,0.163403782,0.088914234,5.034159511,7.154877886,-26.99854137,111.0533814,20.31657549,0.075420987,0.721530961,0.222326282,0.740683261,17.8680146,1.709882947,42.07409702,10.3358,27.96795,-3.222720582,0.2,0.685270833,229.8126667,12340,10500,2240,35000,1990
11/8/17,10000,0.0267,0.6749,0.002845959,0,0.009215399,0,0.077481388,0,0.013713094,0.255079944,0.04800282,0.013698327,0.001586228,0.293331291,0,0.016903332,0,0.041457317,0.019787615,0.027098051,0.004519573,0.011156378,0,0.024495285,0.030352911,0,0,0,0.019444234,0.018216825,0.019371156,0,0,0.011428291,0.014128806,0.012916581,0,0.009396768,0.002241741,0.002130684,0,0,70.11524927,0.188187355,1.432576776,0.664288502,0.038254429,0.027613593,0.015299322,2.452612104,0.711219807,0.127976367,0.122798311,0.172658733,0.07944077,0.014128806,5.622610243,0.476871187,0.226898665,0.068012478,0.032360816,6.193786107,6.71622338,-26.50143472,131.1748499,20.18944215,0.307178041,0.455202091,0.31658416,0.740721914,20.39675501,1.989794967,46.00728085,8.9272,28.60155,-3.699789696,0,3.006291667,179.8627083,31200,46750,7520,193750,1240
11/16/17,10000,0.0239,0.6356,0,0,0.012395141,0,0.058220957,0,0.009112432,0.253565024,0.040032797,0.009829623,0.027984447,0.345670636,0.003896791,0.014360467,0,0.033561869,0.019917727,0.021775961,0.007930526,0.009925817,0,0.020819838,0.031165723,0,0,0,0.025275628,0.014818954,0.008710134,0,0,0,0,0.016674004,0,0.011918957,0,0.002436546,0,0,32.51872134,0.157879807,1.510802969,0.659687027,0.031701779,0.026737912,0.037096879,2.337101419,0.764852272,0.096665267,0.100804585,0.13179615,0.072695287,0,Inf,0.236395779,0.136414839,0.072695287,0.041949632,NA,NA,-26.2344452,52.176684,NA,0.193044906,0.132320478,0.115723241,1.793152806,22.59991906,2.07,48.6716459,9.11575,28.877,-4.013941272,58,2.490458333,177.90625,19740,31500,1320,119000,2030
11/20/17,10000,0.0244,0.6688,0,0,0.006304143,0,0.033816179,0,0.006753986,0.207815692,0.01978255,0.004955965,0.019836156,0.513914805,0,0.009052089,0.001956821,0.023495744,0.014298464,0.015475593,0,0.004346886,0,0.008610769,0.036972344,0,0,0,0.011057317,0.007104688,0,0,0,0,0,0.010853253,0.036651196,0.006945358,0,0,0,0,62.68303237,0.095192765,1.295199133,0.981544878,0.019822479,0.014050046,0.026590143,2.595615793,0.876114547,0.052330383,0.050343819,0.057462599,0.034868226,0,Inf,0.218564611,0.1373421,0.034868226,0.021910571,NA,NA,-27.36417025,81.1921592,NA,0.112892723,0.069594349,0.11393484,1.750320249,23.36297881,2.088435245,44.00345986,8.98185,28.61175,-4.208188212,60.4,3.146270833,164.4219167,16560,29750,3400,82250,360
11/27/17,9750,0.0232,0.6646,0,0,0.006724461,0,0.046584393,0,0.006833764,0.248188549,0.026099312,0.007790297,0.019966079,0.468632636,0,0.012843411,0,0.027873944,0.015256197,0.015381839,0,0.005759295,0,0.009478329,0.039771933,0,0,0,0.005506256,0.007551023,0.019724434,0,0,0,0,0.004645465,0,0.005388383,0,0,0,0,46.91399832,0.105159211,1.589570291,0.843670324,0.021141134,0.012939406,0.026799842,2.170291341,0.849641221,0.086541101,0.040771184,0.047986354,0.025389345,0,Inf,0.122165712,0.048846953,0.025389345,0.01015172,NA,NA,-26.03551717,61.3457993,NA,0.063191049,0.142535585,0.078243466,1.482557665,24.36765638,2.157242924,45.28584159,8.9457,28.5779,-4.442519864,23,2.422770833,194.78125,5260,17500,3120,118500,240
12/6/17,9800,0.0262,0.7001,0,0,0.011036122,0,0.078414301,0,0.013283939,0.292072343,0.03870139,0.011632016,0.022915094,0.32012806,0,0.015793151,0,0.047564397,0.017552759,0.020235256,0,0.006293004,0,0.012491235,0.038030421,0.004252359,0,0,0.007296667,0.010316184,0.016159636,0,0,0,0,0.005955287,0,0.009876379,0,0,0,0,41.52690219,0.13250618,1.859294148,0.816165415,0.026528261,0.020192563,0.036199033,3.011710273,0.796072842,0.122470933,0.05227145,0.065661643,0.032036194,0,Inf,0.135751418,0.056154349,0.032036194,0.013251955,NA,NA,-26.69748574,71.96901458,NA,0.073853122,0.227745613,0.146778548,1.127971189,25.19359552,2.166661603,46.42777799,8.12885,27.71975,-3.611955677,0,0.649604167,268.9154167,1120,43750,4760,78750,40
