"Hakai.Net.ID","Net_sizefrac","Date","screen_size","Net.Mesh.Size","Flow.Meter.Volume","Depth.Volume","Flow.Meter.Ratio","Weight.Before..mg.","Weight.After..mg.","Weight.Before.Flag","Weight.After.Flag","missing.weight","Biomass.Weight.mg","Plankton.Isotope.ID","event_pk","Hakai.ID","Biomass.mg.m3","Volume.flag"
"2018-07-30_QU39_3_64_1","2018-07-30_QU39_3_64_1_2000",2018-07-30,"2000","64 um",27.13386319,47.82739387,0.567328909,123.2,267.14,NA,NA,NA,143.94,NA,NA,NA,5.30481041317582,"Flow meter volume used"
"2018-07-30_QU39_3_64_1","2018-07-30_QU39_3_64_1_4000",2018-07-30,"4000","64 um",27.13386319,47.82739387,0.567328909,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2019-04-02_QU39_4_64_3","2019-04-02_QU39_4_64_3_64",2019-04-02,"64","64 um",26.72250433,46.95602776,0.569096357,494.6,778.8,NA,NA,NA,284.2,NA,NA,NA,10.6352307587034,"Flow meter volume used"
"2019-04-02_QU39_4_64_3","2019-04-02_QU39_4_64_3_125",2019-04-02,"125","64 um",26.72250433,46.95602776,0.569096357,247.8,321.6,NA,NA,NA,73.8,NA,NA,NA,2.76171720616576,"Flow meter volume used"
"2019-04-02_QU39_4_64_3","2019-04-02_QU39_4_64_3_250",2019-04-02,"250","64 um",26.72250433,46.95602776,0.569096357,246.5,401.8,NA,NA,NA,155.3,NA,NA,NA,5.81158105850329,"Flow meter volume used"
"2019-04-02_QU39_4_64_3","2019-04-02_QU39_4_64_3_500",2019-04-02,"500","64 um",26.72250433,46.95602776,0.569096357,122.97,311,"Estimated preweight",NA,NA,188.03,NA,NA,NA,7.03639141294509,"Flow meter volume used"
"2019-04-02_QU39_4_64_3","2019-04-02_QU39_4_64_3_1000",2019-04-02,"1000","64 um",26.72250433,46.95602776,0.569096357,122.97,214.1,"Estimated preweight",NA,NA,91.13,NA,NA,NA,3.41023426826403,"Flow meter volume used"
"2019-04-02_QU39_4_64_3","2019-04-02_QU39_4_64_3_2000",2019-04-02,"2000","64 um",26.72250433,46.95602776,0.569096357,122.97,181.3,"Estimated preweight",NA,NA,58.33,NA,NA,NA,2.18280439885703,"Flow meter volume used"
"2019-04-02_QU39_4_64_3","2019-04-02_QU39_4_64_3_4000",2019-04-02,"4000","64 um",26.72250433,46.95602776,0.569096357,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2018-05-25_QU39_1_64_3","2018-05-25_QU39_1_64_3_64",2018-05-25,"64","64 um",26.49572958,46.12548245,0.574427153,34.7,86.5,NA,NA,NA,51.8,NA,NA,NA,1.95503203048617,"Flow meter volume used"
"2018-05-25_QU39_1_64_3","2018-05-25_QU39_1_64_3_125",2018-05-25,"125","64 um",26.49572958,46.12548245,0.574427153,34.3,100,NA,NA,NA,65.7,NA,NA,NA,2.47964487264366,"Flow meter volume used"
"2018-05-25_QU39_1_64_3","2018-05-25_QU39_1_64_3_250",2018-05-25,"250","64 um",26.49572958,46.12548245,0.574427153,132.3,307.2,NA,NA,NA,174.9,NA,NA,NA,6.60106374772262,"Flow meter volume used"
"2018-05-25_QU39_1_64_3","2018-05-25_QU39_1_64_3_500",2018-05-25,"500","64 um",26.49572958,46.12548245,0.574427153,123.7,308.3,NA,NA,NA,184.6,NA,NA,NA,6.96716047930015,"Flow meter volume used"
"2018-05-25_QU39_1_64_3","2018-05-25_QU39_1_64_3_1000",2018-05-25,"1000","64 um",26.49572958,46.12548245,0.574427153,122.5,546.5,NA,NA,NA,424,NA,NA,NA,16.0025787823579,"Flow meter volume used"
"2018-05-25_QU39_1_64_3","2018-05-25_QU39_1_64_3_2000",2018-05-25,"2000","64 um",26.49572958,46.12548245,0.574427153,122.1,428.1,NA,NA,NA,306,NA,NA,NA,11.5490309136828,"Flow meter volume used"
"2018-05-25_QU39_1_64_3","2018-05-25_QU39_1_64_3_4000",2018-05-25,"4000","64 um",26.49572958,46.12548245,0.574427153,155.7,210.3,NA,NA,NA,54.6,NA,NA,NA,2.06070943753948,"Flow meter volume used"
"2018-11-08_QU39_3_64_3","2018-11-08_QU39_3_64_3_64",2018-11-08,"64","64 um",26.68558751,46.45567777,0.574431131,126.3,239.6,NA,NA,NA,113.3,NA,NA,NA,4.24573751496169,"Flow meter volume used"
"2018-11-08_QU39_3_64_3","2018-11-08_QU39_3_64_3_125",2018-11-08,"125","64 um",26.68558751,46.45567777,0.574431131,126.9,278.9,NA,NA,NA,152,NA,NA,NA,5.69595853728311,"Flow meter volume used"
"2018-11-08_QU39_3_64_3","2018-11-08_QU39_3_64_3_250",2018-11-08,"250","64 um",26.68558751,46.45567777,0.574431131,126,337.4,NA,NA,NA,211.4,NA,NA,NA,7.92187917619506,"Flow meter volume used"
"2018-11-08_QU39_3_64_3","2018-11-08_QU39_3_64_3_500",2018-11-08,"500","64 um",26.68558751,46.45567777,0.574431131,126.6,345.8,NA,NA,NA,219.2,NA,NA,NA,8.21417178534512,"Flow meter volume used"
"2018-11-08_QU39_3_64_3","2018-11-08_QU39_3_64_3_1000",2018-11-08,"1000","64 um",26.68558751,46.45567777,0.574431131,125.9,272.5,NA,NA,NA,146.6,NA,NA,NA,5.49360211556384,"Flow meter volume used"
"2018-11-08_QU39_3_64_3","2018-11-08_QU39_3_64_3_2000",2018-11-08,"2000","64 um",26.68558751,46.45567777,0.574431131,127.3,228.5,NA,NA,NA,101.2,NA,NA,NA,3.79230923666481,"Flow meter volume used"
"2018-11-08_QU39_3_64_3","2018-11-08_QU39_3_64_3_4000",2018-11-08,"4000","64 um",26.68558751,46.45567777,0.574431131,126.6,268.3,NA,NA,NA,141.7,NA,NA,NA,5.30998239955932,"Flow meter volume used"
"2015-02-03_QU24_1_64_1","2015-02-03_QU24_1_64_1_64",2015-02-03,"64","64 um",28.172808,47.1,0.59814879,130.6,187.9,NA,NA,NA,57.3,NA,NA,NA,2.03387606943546,"Flow meter volume used"
"2015-02-03_QU24_1_64_1","2015-02-03_QU24_1_64_1_125",2015-02-03,"125","64 um",28.172808,47.1,0.59814879,132.1,189.6,NA,NA,NA,57.5,NA,NA,NA,2.04097511330784,"Flow meter volume used"
"2015-02-03_QU24_1_64_1","2015-02-03_QU24_1_64_1_250",2015-02-03,"250","64 um",28.172808,47.1,0.59814879,130.4,169.1,NA,NA,NA,38.7,NA,NA,NA,1.37366498930458,"Flow meter volume used"
"2015-02-03_QU24_1_64_1","2015-02-03_QU24_1_64_1_500",2015-02-03,"500","64 um",28.172808,47.1,0.59814879,129.4,223.3,NA,NA,NA,93.9,NA,NA,NA,3.33300109808011,"Flow meter volume used"
"2015-02-03_QU24_1_64_1","2015-02-03_QU24_1_64_1_1000",2015-02-03,"1000","64 um",28.172808,47.1,0.59814879,130.3,211.5,NA,NA,NA,81.2,NA,NA,NA,2.88221181218429,"Flow meter volume used"
"2015-02-03_QU24_1_64_1","2015-02-03_QU24_1_64_1_2000",2015-02-03,"2000","64 um",28.172808,47.1,0.59814879,131.1,182.7,NA,NA,NA,51.6,NA,NA,NA,1.83155331907277,"Flow meter volume used"
"2015-02-03_QU24_1_64_1","2015-02-03_QU24_1_64_1_4000",2015-02-03,"4000","64 um",28.172808,47.1,0.59814879,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2017-05-03_QU39_4_64_1","2017-05-03_QU39_4_64_1_64",2017-05-03,"64","64 um",30.7991761,51.025,0.603609527,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2017-05-03_QU39_4_64_1","2017-05-03_QU39_4_64_1_125",2017-05-03,"125","64 um",30.7991761,51.025,0.603609527,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2017-05-03_QU39_4_64_1","2017-05-03_QU39_4_64_1_250",2017-05-03,"250","64 um",30.7991761,51.025,0.603609527,262.9,528.5,NA,NA,NA,265.6,NA,NA,NA,8.62360730487203,"Flow meter volume used"
"2017-05-03_QU39_4_64_1","2017-05-03_QU39_4_64_1_500",2017-05-03,"500","64 um",30.7991761,51.025,0.603609527,131.2,488.3,NA,NA,NA,357.1,NA,NA,NA,11.5944659961212,"Flow meter volume used"
"2017-05-03_QU39_4_64_1","2017-05-03_QU39_4_64_1_1000",2017-05-03,"1000","64 um",30.7991761,51.025,0.603609527,130.1,732.4,NA,NA,NA,602.3,NA,NA,NA,19.5557179206492,"Flow meter volume used"
"2017-05-03_QU39_4_64_1","2017-05-03_QU39_4_64_1_2000",2017-05-03,"2000","64 um",30.7991761,51.025,0.603609527,130.6,217,NA,NA,NA,86.4,NA,NA,NA,2.80526984616319,"Flow meter volume used"
"2017-05-03_QU39_4_64_1","2017-05-03_QU39_4_64_1_4000",2017-05-03,"4000","64 um",30.7991761,51.025,0.603609527,130.3,267.7,"Estimated preweight","SVC",NA,137.4,NA,NA,NA,4.46115829702341,"Flow meter volume used"
"2017-04-21_QU39_4_64_1","2017-04-21_QU39_4_64_1_64",2017-04-21,"64","64 um",32.04380034,52.9875,0.604742634,128.6,263.2,NA,NA,NA,134.6,NA,NA,NA,4.20050052028255,"Flow meter volume used"
"2017-04-21_QU39_4_64_1","2017-04-21_QU39_4_64_1_125",2017-04-21,"125","64 um",32.04380034,52.9875,0.604742634,257.6,611.6,NA,NA,NA,354,NA,NA,NA,11.0473787829125,"Flow meter volume used"
"2017-04-21_QU39_4_64_1","2017-04-21_QU39_4_64_1_250",2017-04-21,"250","64 um",32.04380034,52.9875,0.604742634,393.8,921.9,NA,NA,NA,528.1,NA,NA,NA,16.480567048746,"Flow meter volume used"
"2017-04-21_QU39_4_64_1","2017-04-21_QU39_4_64_1_500",2017-04-21,"500","64 um",32.04380034,52.9875,0.604742634,129,434.1,NA,NA,NA,305.1,NA,NA,NA,9.52134256120509,"Flow meter volume used"
"2017-04-21_QU39_4_64_1","2017-04-21_QU39_4_64_1_1000",2017-04-21,"1000","64 um",32.04380034,52.9875,0.604742634,130.6,305.9,NA,NA,NA,175.3,NA,NA,NA,5.47063700747051,"Flow meter volume used"
"2017-04-21_QU39_4_64_1","2017-04-21_QU39_4_64_1_2000",2017-04-21,"2000","64 um",32.04380034,52.9875,0.604742634,128.9,176.1,NA,NA,NA,47.2,NA,NA,NA,1.47298383772167,"Flow meter volume used"
"2017-04-21_QU39_4_64_1","2017-04-21_QU39_4_64_1_4000",2017-04-21,"4000","64 um",32.04380034,52.9875,0.604742634,35.4,42.7,NA,NA,NA,7.3,NA,NA,NA,0.227813178291698,"Flow meter volume used"
"2019-09-24_QU39_5_64_3","2019-09-24_QU39_5_64_3_64",2019-09-24,"64","64 um",28.61580985,47.19636136,0.606313898,124.3,220,NA,NA,NA,95.7,NA,NA,NA,3.34430514116657,"Flow meter volume used"
"2019-09-24_QU39_5_64_3","2019-09-24_QU39_5_64_3_125",2019-09-24,"125","64 um",28.61580985,47.19636136,0.606313898,125.6,277.2,NA,NA,NA,151.6,NA,NA,NA,5.29777073564109,"Flow meter volume used"
"2019-09-24_QU39_5_64_3","2019-09-24_QU39_5_64_3_250",2019-09-24,"250","64 um",28.61580985,47.19636136,0.606313898,126,246,NA,NA,NA,120,NA,NA,NA,4.1934860704283,"Flow meter volume used"
"2019-09-24_QU39_5_64_3","2019-09-24_QU39_5_64_3_500",2019-09-24,"500","64 um",28.61580985,47.19636136,0.606313898,124.9,244.3,NA,NA,NA,119.4,NA,NA,NA,4.17251864007616,"Flow meter volume used"
"2019-09-24_QU39_5_64_3","2019-09-24_QU39_5_64_3_1000",2019-09-24,"1000","64 um",28.61580985,47.19636136,0.606313898,126.4,248.7,NA,NA,NA,122.3,NA,NA,NA,4.27386122011151,"Flow meter volume used"
"2019-09-24_QU39_5_64_3","2019-09-24_QU39_5_64_3_2000",2019-09-24,"2000","64 um",28.61580985,47.19636136,0.606313898,125,268.6,NA,NA,NA,143.6,NA,NA,NA,5.01820499761254,"Flow meter volume used"
"2019-09-24_QU39_5_64_3","2019-09-24_QU39_5_64_3_4000",2019-09-24,"4000","64 um",28.61580985,47.19636136,0.606313898,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2017-12-04_QU39_4_64_1","2017-12-04_QU39_4_64_1_64",2017-12-04,"64","64 um",30.74643778,50.04375,0.614391163,131.4,250.6,NA,NA,NA,119.2,NA,NA,NA,3.87687187871687,"Flow meter volume used"
"2017-12-04_QU39_4_64_1","2017-12-04_QU39_4_64_1_125",2017-12-04,"125","64 um",30.74643778,50.04375,0.614391163,131.7,285,NA,NA,NA,153.3,NA,NA,NA,4.98594344804779,"Flow meter volume used"
"2017-12-04_QU39_4_64_1","2017-12-04_QU39_4_64_1_250",2017-12-04,"250","64 um",30.74643778,50.04375,0.614391163,131.7,223.8,NA,NA,NA,92.1,NA,NA,NA,2.99546895998174,"Flow meter volume used"
"2017-12-04_QU39_4_64_1","2017-12-04_QU39_4_64_1_500",2017-12-04,"500","64 um",30.74643778,50.04375,0.614391163,132.8,303.7,NA,NA,NA,170.9,NA,NA,NA,5.55836748383149,"Flow meter volume used"
"2017-12-04_QU39_4_64_1","2017-12-04_QU39_4_64_1_1000",2017-12-04,"1000","64 um",30.74643778,50.04375,0.614391163,131.4,231.9,NA,NA,NA,100.5,NA,NA,NA,3.26867134069669,"Flow meter volume used"
"2017-12-04_QU39_4_64_1","2017-12-04_QU39_4_64_1_2000",2017-12-04,"2000","64 um",30.74643778,50.04375,0.614391163,36.3,96.5,NA,NA,NA,60.2,NA,NA,NA,1.95795039512379,"Flow meter volume used"
"2017-12-04_QU39_4_64_1","2017-12-04_QU39_4_64_1_4000",2017-12-04,"4000","64 um",30.74643778,50.04375,0.614391163,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2019-05-29_QU39_6_250_3","2019-05-29_QU39_6_250_3_64",2019-05-29,"64","64 um",29.14846683,47.39428525,0.615020707,128.31,202.6,"Estimated preweight",NA,NA,74.29,NA,NA,NA,2.54867607388323,"Flow meter volume used"
"2019-05-29_QU39_6_250_3","2019-05-29_QU39_6_250_3_125",2019-05-29,"125","64 um",29.14846683,47.39428525,0.615020707,128.31,229.5,"Estimated preweight",NA,NA,101.19,NA,NA,NA,3.47153764862356,"Flow meter volume used"
"2019-05-29_QU39_6_250_3","2019-05-29_QU39_6_250_3_250",2019-05-29,"250","64 um",29.14846683,47.39428525,0.615020707,128.31,371.1,"Estimated preweight",NA,NA,242.79,NA,NA,NA,8.32942608666186,"Flow meter volume used"
"2019-05-29_QU39_6_250_3","2019-05-29_QU39_6_250_3_500",2019-05-29,"500","64 um",29.14846683,47.39428525,0.615020707,128.31,337.6,"Estimated preweight",NA,NA,209.29,NA,NA,NA,7.18013750845365,"Flow meter volume used"
"2019-05-29_QU39_6_250_3","2019-05-29_QU39_6_250_3_1000",2019-05-29,"1000","64 um",29.14846683,47.39428525,0.615020707,128.31,406.2,"Estimated preweight",NA,NA,277.89,NA,NA,NA,9.53360605965017,"Flow meter volume used"
"2019-05-29_QU39_6_250_3","2019-05-29_QU39_6_250_3_2000",2019-05-29,"2000","64 um",29.14846683,47.39428525,0.615020707,128.31,234,"Estimated preweight",NA,NA,105.69,NA,NA,NA,3.62591969644257,"Flow meter volume used"
"2019-05-29_QU39_6_250_3","2019-05-29_QU39_6_250_3_4000",2019-05-29,"4000","64 um",29.14846683,47.39428525,0.615020707,128.31,151.6,"Estimated preweight",NA,NA,23.29,NA,NA,NA,0.799012865267741,"Flow meter volume used"
"2016-07-20_QU39_5_64_64 single.","2016-07-20_QU39_5_64_64 single._64",2016-07-20,"64","64 um",31.41094056,51.025,0.615599031,130.7,225,NA,NA,NA,94.3,NA,NA,NA,3.00213869176797,"Flow meter volume used"
"2016-07-20_QU39_5_64_64 single.","2016-07-20_QU39_5_64_64 single._125",2016-07-20,"125","64 um",31.41094056,51.025,0.615599031,132.1,210.4,NA,NA,NA,78.3,NA,NA,NA,2.49276203144679,"Flow meter volume used"
"2016-07-20_QU39_5_64_64 single.","2016-07-20_QU39_5_64_64 single._250",2016-07-20,"250","64 um",31.41094056,51.025,0.615599031,125.1,303,NA,NA,NA,177.9,NA,NA,NA,5.66363174194616,"Flow meter volume used"
"2016-07-20_QU39_5_64_64 single.","2016-07-20_QU39_5_64_64 single._500",2016-07-20,"500","64 um",31.41094056,51.025,0.615599031,257.1,724.4,NA,NA,NA,467.3,NA,NA,NA,14.8769820855056,"Flow meter volume used"
"2016-07-20_QU39_5_64_64 single.","2016-07-20_QU39_5_64_64 single._1000",2016-07-20,"1000","64 um",31.41094056,51.025,0.615599031,253.9,838.9,NA,NA,NA,585,NA,NA,NA,18.6240841429933,"Flow meter volume used"
"2016-07-20_QU39_5_64_64 single.","2016-07-20_QU39_5_64_64 single._2000",2016-07-20,"2000","64 um",31.41094056,51.025,0.615599031,128.2,374.5,NA,NA,NA,246.3,NA,NA,NA,7.84121696481922,"Flow meter volume used"
"2016-07-20_QU39_5_64_64 single.","2016-07-20_QU39_5_64_64 single._4000",2016-07-20,"4000","64 um",31.41094056,51.025,0.615599031,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-07-29_QU39_5_64_3","2020-07-29_QU39_5_64_3_64",2020-07-29,"64","64 um",30.39309107,48.82038188,0.622549228,125.4,205.8,NA,NA,NA,80.4,NA,NA,NA,2.64533804129453,"Flow meter volume used"
"2020-07-29_QU39_5_64_3","2020-07-29_QU39_5_64_3_125",2020-07-29,"125","64 um",30.39309107,48.82038188,0.622549228,125.8,266.9,NA,NA,NA,141.1,NA,NA,NA,4.64250245804301,"Flow meter volume used"
"2020-07-29_QU39_5_64_3","2020-07-29_QU39_5_64_3_250",2020-07-29,"250","64 um",30.39309107,48.82038188,0.622549228,253.1,385.6,NA,NA,NA,132.5,NA,NA,NA,4.35954341382494,"Flow meter volume used"
"2020-07-29_QU39_5_64_3","2020-07-29_QU39_5_64_3_500",2020-07-29,"500","64 um",30.39309107,48.82038188,0.622549228,253.2,406.5,NA,NA,NA,153.3,NA,NA,NA,5.04390947425934,"Flow meter volume used"
"2020-07-29_QU39_5_64_3","2020-07-29_QU39_5_64_3_1000",2020-07-29,"1000","64 um",30.39309107,48.82038188,0.622549228,251.8,528.5,NA,NA,NA,276.7,NA,NA,NA,9.10404273664423,"Flow meter volume used"
"2020-07-29_QU39_5_64_3","2020-07-29_QU39_5_64_3_2000",2020-07-29,"2000","64 um",30.39309107,48.82038188,0.622549228,256.3,471.6,NA,NA,NA,215.3,NA,NA,NA,7.08384676978497,"Flow meter volume used"
"2020-07-29_QU39_5_64_3","2020-07-29_QU39_5_64_3_4000",2020-07-29,"4000","64 um",30.39309107,48.82038188,0.622549228,68.8,331.4,NA,NA,NA,262.6,NA,NA,NA,8.64012151298436,"Flow meter volume used"
"2018-08-15_QU39_3_64_3","2018-08-15_QU39_3_64_3_64",2018-08-15,"64","64 um",28.76347713,46.03711495,0.624788872,248.24,401.39,NA,NA,NA,153.15,NA,NA,NA,5.32446057574403,"Flow meter volume used"
"2018-08-15_QU39_3_64_3","2018-08-15_QU39_3_64_3_125",2018-08-15,"125","64 um",28.76347713,46.03711495,0.624788872,124.87,198.92,NA,NA,NA,74.05,NA,NA,NA,2.57444535183706,"Flow meter volume used"
"2018-08-15_QU39_3_64_3","2018-08-15_QU39_3_64_3_250",2018-08-15,"250","64 um",28.76347713,46.03711495,0.624788872,124.26,225,NA,NA,NA,100.74,NA,NA,NA,3.50235820046003,"Flow meter volume used"
"2018-08-15_QU39_3_64_3","2018-08-15_QU39_3_64_3_500",2018-08-15,"500","64 um",28.76347713,46.03711495,0.624788872,124.01,256.17,NA,NA,NA,132.16,NA,NA,NA,4.5947157015366,"Flow meter volume used"
"2018-08-15_QU39_3_64_3","2018-08-15_QU39_3_64_3_1000",2018-08-15,"1000","64 um",28.76347713,46.03711495,0.624788872,126.18,232.5,NA,NA,NA,106.32,NA,NA,NA,3.69635421751946,"Flow meter volume used"
"2018-08-15_QU39_3_64_3","2018-08-15_QU39_3_64_3_2000",2018-08-15,"2000","64 um",28.76347713,46.03711495,0.624788872,126.55,316.6,NA,NA,NA,190.05,NA,NA,NA,6.60733746274994,"Flow meter volume used"
"2018-08-15_QU39_3_64_3","2018-08-15_QU39_3_64_3_4000",2018-08-15,"4000","64 um",28.76347713,46.03711495,0.624788872,126.52,196.6,NA,NA,NA,70.08,NA,NA,NA,2.43642309597219,"Flow meter volume used"
"2016-04-27_QU39_4_64_Net 1","2016-04-27_QU39_4_64_Net 1_64",2016-04-27,"64","64 um",31.89613306,51.025,0.625107948,129.5,250.2,NA,NA,NA,120.7,NA,NA,NA,3.78415777777671,"Flow meter volume used"
"2016-04-27_QU39_4_64_Net 1","2016-04-27_QU39_4_64_Net 1_125",2016-04-27,"125","64 um",31.89613306,51.025,0.625107948,130.2,300.8,NA,NA,NA,170.6,NA,NA,NA,5.34861074472831,"Flow meter volume used"
"2016-04-27_QU39_4_64_Net 1","2016-04-27_QU39_4_64_Net 1_250",2016-04-27,"250","64 um",31.89613306,51.025,0.625107948,128.8,349.2,NA,NA,NA,220.4,NA,NA,NA,6.90992853539344,"Flow meter volume used"
"2016-04-27_QU39_4_64_Net 1","2016-04-27_QU39_4_64_Net 1_500",2016-04-27,"500","64 um",31.89613306,51.025,0.625107948,129.4,330.1,NA,NA,NA,200.7,NA,NA,NA,6.29229880695764,"Flow meter volume used"
"2016-04-27_QU39_4_64_Net 1","2016-04-27_QU39_4_64_Net 1_1000",2016-04-27,"1000","64 um",31.89613306,51.025,0.625107948,129.9,271.3,NA,NA,NA,141.4,NA,NA,NA,4.43313926907728,"Flow meter volume used"
"2016-04-27_QU39_4_64_Net 1","2016-04-27_QU39_4_64_Net 1_2000",2016-04-27,"2000","64 um",31.89613306,51.025,0.625107948,130.1,174.8,NA,NA,NA,44.7,NA,NA,NA,1.40142380005484,"Flow meter volume used"
"2016-04-27_QU39_4_64_Net 1","2016-04-27_QU39_4_64_Net 1_4000",2016-04-27,"4000","64 um",31.89613306,51.025,0.625107948,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2019-07-09_QU39_4_64_3","2019-07-09_QU39_4_64_3_64",2019-07-09,"64","64 um",31.2843686,50.04375,0.625140374,127.4,218.6,NA,NA,NA,91.2,NA,NA,NA,2.91519388375957,"Flow meter volume used"
"2019-07-09_QU39_4_64_3","2019-07-09_QU39_4_64_3_125",2019-07-09,"125","64 um",31.2843686,50.04375,0.625140374,128.4,209.2,NA,NA,NA,80.8,NA,NA,NA,2.58275949350629,"Flow meter volume used"
"2019-07-09_QU39_4_64_3","2019-07-09_QU39_4_64_3_250",2019-07-09,"250","64 um",31.2843686,50.04375,0.625140374,124.6,271.7,NA,NA,NA,147.1,NA,NA,NA,4.70202873137098,"Flow meter volume used"
"2019-07-09_QU39_4_64_3","2019-07-09_QU39_4_64_3_500",2019-07-09,"500","64 um",31.2843686,50.04375,0.625140374,127.3,266.7,NA,NA,NA,139.4,NA,NA,NA,4.45589942320268,"Flow meter volume used"
"2019-07-09_QU39_4_64_3","2019-07-09_QU39_4_64_3_1000",2019-07-09,"1000","64 um",31.2843686,50.04375,0.625140374,125.9,281.8,NA,NA,NA,155.9,NA,NA,NA,4.9833193692776,"Flow meter volume used"
"2019-07-09_QU39_4_64_3","2019-07-09_QU39_4_64_3_2000",2019-07-09,"2000","64 um",31.2843686,50.04375,0.625140374,127.9,232.8,NA,NA,NA,104.9,NA,NA,NA,3.35311226322784,"Flow meter volume used"
"2019-07-09_QU39_4_64_3","2019-07-09_QU39_4_64_3_4000",2019-07-09,"4000","64 um",31.2843686,50.04375,0.625140374,127.7,186.2,NA,NA,NA,58.5,NA,NA,NA,1.86994344517472,"Flow meter volume used"
"2019-10-18_QU39_5_64_3","2019-10-18_QU39_5_64_3_64",2019-10-18,"64","64 um",29.55455186,47.17330397,0.62651011,123.8,175.8,NA,NA,NA,52,NA,NA,NA,1.75945824678121,"Flow meter volume used"
"2019-10-18_QU39_5_64_3","2019-10-18_QU39_5_64_3_125",2019-10-18,"125","64 um",29.55455186,47.17330397,0.62651011,125.7,221,NA,NA,NA,95.3,NA,NA,NA,3.22454559458172,"Flow meter volume used"
"2019-10-18_QU39_5_64_3","2019-10-18_QU39_5_64_3_250",2019-10-18,"250","64 um",29.55455186,47.17330397,0.62651011,124.2,252.2,NA,NA,NA,128,NA,NA,NA,4.33097414592298,"Flow meter volume used"
"2019-10-18_QU39_5_64_3","2019-10-18_QU39_5_64_3_500",2019-10-18,"500","64 um",29.55455186,47.17330397,0.62651011,125.1,189.6,NA,NA,NA,64.5,NA,NA,NA,2.182404940719,"Flow meter volume used"
"2019-10-18_QU39_5_64_3","2019-10-18_QU39_5_64_3_1000",2019-10-18,"1000","64 um",29.55455186,47.17330397,0.62651011,124,192.8,NA,NA,NA,68.8,NA,NA,NA,2.3278986034336,"Flow meter volume used"
"2019-10-18_QU39_5_64_3","2019-10-18_QU39_5_64_3_2000",2019-10-18,"2000","64 um",29.55455186,47.17330397,0.62651011,123.9,175.4,NA,NA,NA,51.5,NA,NA,NA,1.7425403790237,"Flow meter volume used"
"2019-10-18_QU39_5_64_3","2019-10-18_QU39_5_64_3_4000",2019-10-18,"4000","64 um",29.55455186,47.17330397,0.62651011,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2014-11-25_QU24_1_64_1","2014-11-25_QU24_1_64_1_64",2014-11-25,"64","64 um",29.63365933,47.1,0.629164742,132.7,215.9,NA,NA,NA,83.2,NA,NA,NA,2.80761815722743,"Flow meter volume used"
"2014-11-25_QU24_1_64_1","2014-11-25_QU24_1_64_1_125",2014-11-25,"125","64 um",29.63365933,47.1,0.629164742,132.4,204.15,NA,NA,NA,71.75,NA,NA,NA,2.42123320650322,"Flow meter volume used"
"2014-11-25_QU24_1_64_1","2014-11-25_QU24_1_64_1_250",2014-11-25,"250","64 um",29.63365933,47.1,0.629164742,130.6,196.2,NA,NA,NA,65.6,NA,NA,NA,2.21369893166009,"Flow meter volume used"
"2014-11-25_QU24_1_64_1","2014-11-25_QU24_1_64_1_500",2014-11-25,"500","64 um",29.63365933,47.1,0.629164742,131.5,300.2,NA,NA,NA,168.7,NA,NA,NA,5.69285075870513,"Flow meter volume used"
"2014-11-25_QU24_1_64_1","2014-11-25_QU24_1_64_1_1000",2014-11-25,"1000","64 um",29.63365933,47.1,0.629164742,129.9,257.3,NA,NA,NA,127.4,NA,NA,NA,4.2991653032545,"Flow meter volume used"
"2014-11-25_QU24_1_64_1","2014-11-25_QU24_1_64_1_2000",2014-11-25,"2000","64 um",29.63365933,47.1,0.629164742,129.4,239.3,NA,NA,NA,109.9,NA,NA,NA,3.70862061874152,"Flow meter volume used"
"2014-11-25_QU24_1_64_1","2014-11-25_QU24_1_64_1_4000",2014-11-25,"4000","64 um",29.63365933,47.1,0.629164742,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2019-03-20_QU39_6_64_3","2019-03-20_QU39_6_64_3_64",2019-03-20,"64","64 um",30.00282754,47.0420355,0.637787613,122.97,287.1,"Estimated preweight",NA,NA,164.13,NA,NA,NA,5.47048439955136,"Flow meter volume used"
"2019-03-20_QU39_6_64_3","2019-03-20_QU39_6_64_3_125",2019-03-20,"125","64 um",30.00282754,47.0420355,0.637787613,122.97,344.7,"Estimated preweight",NA,NA,221.73,NA,NA,NA,7.39030345404572,"Flow meter volume used"
"2019-03-20_QU39_6_64_3","2019-03-20_QU39_6_64_3_250",2019-03-20,"250","64 um",30.00282754,47.0420355,0.637787613,122.97,347.2,"Estimated preweight",NA,NA,224.23,NA,NA,NA,7.47362893384148,"Flow meter volume used"
